SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,STD_DEV,MEAN,MIN,MAX,RMS,FFT1,FFT2,FFT3,FFT4,FFT5,FFT6,FFT7,FFT8,AMP_FFT1,AMP_FFT2,AMP_FFT3,AMP_FFT4,AMP_FFT5,AMP_FFT6,AMP_FFT7,AMP_FFT8
10,1.5037E+12,-3,-2,-3,1,-4,-1,-1,0,1.685018016,-1.625,-4,1,2.263846285,-13+0j,-0.4142135623730949+2j,-3+4j,2.414213562373095-2j,-9+0j,2.414213562373095+2j,-3-4j,-0.4142135623730949-2j,169,4.171572875,25,9.828427125,81,9.828427125,25,4.171572875
11,1.5037E+12,0,0,3,-1,-1,-3,-3,0,1.922609833,-0.625,-3,3,1.903943276,-5+0j,3.8284271247461903-7.414213562373095j,-1+2j,-1.8284271247461903+4.585786437626905j,3+0j,-1.8284271247461903-4.585786437626905j,-1-2j,3.8284271247461903+7.414213562373095j,25,69.627417,5,24.372583,9,24.372583,5,69.627417
12,1.5037E+12,-1,-3,-1,-2,0,-1,-1,-2,0.916125381,-1.375,-3,0,1.620185175,-11+0j,-2.414213562373095+1.414213562373095j,1-0j,0.41421356237309515+1.414213562373095j,5+0j,0.41421356237309515-1.414213562373095j,1+0j,-2.414213562373095-1.414213562373095j,121,7.828427125,1,2.171572875,25,2.171572875,1,7.828427125
13,1.5037E+12,-2,-1,-1,-2,-2,1,-1,-2,1.035098339,-1.25,-2,1,1.58113883,-10+0j,-1.4142135623730951+1.414213562373095j,-2-4j,1.4142135623730951+1.414213562373095j,-2+0j,1.4142135623730951-1.414213562373095j,-2+4j,-1.4142135623730951-1.414213562373095j,100,4,20,4,4,4,20,4
14,1.5037E+12,0,0,1,-1,0,0,-2,1,0.991031209,-0.125,-2,1,0.935414347,-1+0j,1.414213562373095-1.5857864376269049j,1-0j,-1.414213562373095+4.414213562373095j,-1+0j,-1.414213562373095-4.414213562373095j,1+0j,1.414213562373095+1.5857864376269049j,1,4.514718626,1,21.48528137,1,21.48528137,1,4.514718626
15,1.5037E+12,-1,0,-3,-1,-1,1,-1,-4,1.58113883,-1.25,-4,1,1.936491673,-10+0j,-2.82842712474619+0.5857864376269046j,2-6j,2.82842712474619-3.4142135623730954j,-2+0j,2.82842712474619+3.4142135623730954j,2+6j,-2.82842712474619-0.5857864376269046j,100,8.343145751,40,19.65685425,4,19.65685425,40,8.343145751
16,1.5037E+12,-2,2,-3,-2,-2,0,-2,-1,1.58113883,-1.25,-3,2,1.936491673,-10+0j,2.121320343559643+0.29289321881345265j,1-5j,-2.121320343559643-1.7071067811865475j,-8+0j,-2.121320343559643+1.7071067811865475j,1+5j,2.121320343559643-0.29289321881345265j,100,4.585786438,26,7.414213562,64,7.414213562,26,4.585786438
17,1.5037E+12,-1,0,-2,-2,-2,-1,0,1,1.125991626,-0.875,-2,1,1.369306394,-7+0j,3.82842712474619+3.4142135623730954j,-1-0j,-1.8284271247461898-0.5857864376269046j,-3+0j,-1.8284271247461898+0.5857864376269046j,-1+0j,3.82842712474619-3.4142135623730954j,49,26.3137085,1,3.686291501,9,3.686291501,1,26.3137085
18,1.5037E+12,1,-2,2,0,1,0,0,0,1.164964745,0.25,-2,2,1.118033989,2+0j,-1.4142135623730951-0.5857864376269051j,2j,1.4142135623730951+3.414213562373095j,6+0j,1.4142135623730951-3.414213562373095j,-2j,-1.4142135623730951+0.5857864376269051j,4,2.343145751,4,13.65685425,36,13.65685425,4,2.343145751
19,1.5037E+12,0,-2,-1,-1,-1,2,0,0,1.187734939,-0.375,-2,2,1.17260394,-3+0j,-1.1213203435596428+4.535533905932738j,-1j,3.121320343559643+2.5355339059327373j,-1+0j,3.121320343559643-2.5355339059327373j,1j,-1.1213203435596428-4.535533905932738j,9,21.82842712,1,16.17157288,1,16.17157288,1,21.82842712
20,1.5037E+12,-4,0,-2,-1,-3,-2,-1,-2,1.246423455,-1.875,-4,0,2.207940217,-15+0j,-0.2928932188134523-1.1213203435596424j,-4-1j,-1.7071067811865477-3.1213203435596424j,-5+0j,-1.7071067811865477+3.1213203435596424j,-4+1j,-0.2928932188134523+1.1213203435596424j,225,1.343145751,17,12.65685425,25,12.65685425,17,1.343145751
21,1.5037E+12,0,-2,1,0,-1,-3,-1,0,1.281739889,-0.75,-3,1,1.414213562,-6+0j,1.7071067811865475-2.7071067811865475j,-1+5j,0.2928932188134524+1.2928932188134525j,4+0j,0.2928932188134524-1.2928932188134525j,-1-5j,1.7071067811865475+2.7071067811865475j,36,10.24264069,26,1.757359313,16,1.757359313,26,10.24264069
22,1.5037E+12,-1,-3,-2,0,-1,0,-1,-1,0.991031209,-1.125,-3,0,1.457737974,-9+0j,-2.8284271247461903+2.414213562373095j,1+2j,2.8284271247461903+0.4142135623730949j,-1+0j,2.8284271247461903-0.4142135623730949j,1-2j,-2.8284271247461903-2.414213562373095j,81,13.82842712,5,8.171572875,1,8.171572875,5,13.82842712
23,1.5037E+12,0,0,-2,-2,-3,-2,0,-1,1.164964745,-1.25,-3,0,1.658312395,-10+0j,5.121320343559643+1.2928932188134525j,-1-1j,0.8786796564403572-2.7071067811865475j,0j,0.8786796564403572+2.7071067811865475j,-1+1j,5.121320343559643-1.2928932188134525j,100,27.89949494,2,8.100505063,0,8.100505063,2,27.89949494
24,1.5037E+12,-2,1,-2,-1,1,-2,-1,-1,1.246423455,-0.875,-2,1,1.457737974,-7+0j,-0.8786796564403572-1.1213203435596424j,2-1j,-5.121320343559643-3.1213203435596424j,-1+0j,-5.121320343559643+3.1213203435596424j,2+1j,-0.8786796564403572+1.1213203435596424j,49,2.029437252,5,35.97056275,1,35.97056275,5,2.029437252
25,1.5037E+12,-1,-2,-1,-1,-1,0,0,-2,0.755928946,-1,-2,0,1.224744871,-8+0j,-2.121320343559643+1.7071067811865475j,-1-1j,2.121320343559643-0.29289321881345265j,2+0j,2.121320343559643+0.29289321881345265j,-1+1j,-2.121320343559643-1.7071067811865475j,64,7.414213562,2,4.585786438,4,4.585786438,2,7.414213562
26,1.5037E+12,2,-5,-1,-3,-1,-3,-1,-1,2.065879266,-1.625,-5,2,2.524876235,-13+0j,3+2.82842712474619j,3+4j,3+2.82842712474619j,11+0j,3-2.82842712474619j,3-4j,3-2.82842712474619j,169,17,25,17,121,17,25,17
27,1.5037E+12,1,1,-1,1,1,-2,-3,0,1.58113883,-0.25,-3,1,1.5,-2+0j,1.4142135623730954-4.82842712474619j,6+2j,-1.4142135623730954-0.8284271247461898j,-2+0j,-1.4142135623730954+0.8284271247461898j,6-2j,1.4142135623730954+4.82842712474619j,4,25.3137085,40,2.686291501,4,2.686291501,40,25.3137085
28,1.5037E+12,0,0,-3,1,0,2,0,-1,1.457737974,-0.125,-3,2,1.369306394,-1+0j,-2.82842712474619+3j,3-2j,2.82842712474619-3j,-5+0j,2.82842712474619+3j,3+2j,-2.82842712474619-3j,1,17,13,17,25,17,13,17
29,1.5037E+12,1,-1,-1,0,0,-2,-3,-1,1.246423455,-0.875,-3,1,1.457737974,-7+0j,1-3.414213562373095j,5+2j,0.9999999999999999+0.5857864376269051j,1+0j,0.9999999999999999-0.5857864376269051j,5-2j,1+3.414213562373095j,49,12.65685425,29,1.343145751,1,1.343145751,29,12.65685425
30,1.5037E+12,0,0,-1,1,-2,-1,0,0,0.916125381,-0.375,-2,1,0.935414347,-3+0j,2-0.4142135623730949j,-1+2j,2-2.414213562373095j,-3+0j,2+2.414213562373095j,-1-2j,2+0.4142135623730949j,9,4.171572875,5,9.828427125,9,9.828427125,5,4.171572875
31,1.5037E+12,-2,-2,0,-5,0,0,1,1,2.031009601,-0.875,-5,1,2.091650066,-7+0j,0.8284271247461898+6.656854249492381j,-3-2j,-4.82842712474619+4.656854249492381j,5+0j,-4.82842712474619-4.656854249492381j,-3+2j,0.8284271247461898-6.656854249492381j,49,45,13,45,25,45,13,45
32,1.5037E+12,-1,0,2,0,0,-3,0,-1,1.407885953,-0.375,-3,2,1.369306394,-3+0j,0.41421356237309537-4.82842712474619j,-3+2j,-2.4142135623730954-0.8284271247461898j,5+0j,-2.4142135623730954+0.8284271247461898j,-3-2j,0.41421356237309537+4.82842712474619j,9,23.48528137,13,6.514718626,25,6.514718626,13,23.48528137
33,1.5037E+12,-1,-2,0,0,-3,0,-1,-1,1.069044968,-1,-3,0,1.414213562,-8+0j,-0.12132034355964283-0.29289321881345265j,-3+1j,4.121320343559643+1.7071067811865475j,-2+0j,4.121320343559643-1.7071067811865475j,-3-1j,-0.12132034355964283+0.29289321881345265j,64,0.100505063,10,19.89949494,4,19.89949494,10,0.100505063
34,1.5037E+12,-1,1,0,-1,1,-3,-2,-1,1.38873015,-0.75,-3,1,1.5,-6+0j,0.8284271247461903-4.82842712474619j,2-0j,-4.82842712474619-0.8284271247461898j,2+0j,-4.82842712474619+0.8284271247461898j,2+0j,0.8284271247461903+4.82842712474619j,36,24,4,24,4,24,4,24
35,1.5037E+12,1,2,-1,0,-2,-1,-1,1,1.356202682,-0.125,-2,2,1.274754878,-1+0j,5.82842712474619-1.414213562373095j,1-0j,0.1715728752538097-1.414213562373095j,-5+0j,0.1715728752538097+1.414213562373095j,1+0j,5.82842712474619+1.414213562373095j,1,35.97056275,1,2.029437252,25,2.029437252,1,35.97056275
36,1.5037E+12,-2,0,-1,0,0,-1,-1,-1,0.707106781,-0.75,-2,0,1,-6+0j,-2-1.414213562373095j,-0j,-2-1.414213562373095j,-2+0j,-2+1.414213562373095j,0j,-2+1.414213562373095j,36,6,0,6,4,6,0,6
37,1.5037E+12,-2,-2,-3,-3,0,-1,-1,-3,1.125991626,-1.875,-3,0,2.150581317,-15+0j,-2.7071067811865475+2.7071067811865475j,2-3j,-1.2928932188134525-1.2928932188134525j,3+0j,-1.2928932188134525+1.2928932188134525j,2+3j,-2.7071067811865475-2.7071067811865475j,225,14.65685425,13,3.343145751,9,3.343145751,13,14.65685425
38,1.5037E+12,0,-4,-1,-1,-1,-1,-3,-1,1.309307341,-1.5,-4,0,1.936491673,-12+0j,-1.1213203435596428+0.12132034355964239j,3+3j,3.121320343559643+4.121320343559642j,2+0j,3.121320343559643-4.121320343559642j,3-3j,-1.1213203435596428-0.12132034355964239j,144,1.272077939,18,26.72792206,4,26.72792206,18,1.272077939
39,1.5037E+12,-2,-5,-3,-3,-1,-1,1,0,1.908627031,-1.75,-5,1,2.5,-14+0j,-1.707106781186548+8.949747468305834j,-1+3j,-0.2928932188134521+0.9497474683058327j,4+0j,-0.2928932188134521-0.9497474683058327j,-1-3j,-1.707106781186548-8.949747468305834j,196,83.01219331,10,0.987806691,16,0.987806691,10,83.01219331
40,1.5037E+12,-2,0,-4,1,1,0,1,-1,1.772810521,-0.5,-4,1,1.732050808,-4+0j,-4.414213562373095+3.585786437626905j,2-0j,-1.585786437626905-6.414213562373095j,-4+0j,-1.585786437626905+6.414213562373095j,2+0j,-4.414213562373095-3.585786437626905j,16,32.34314575,4,43.65685425,16,43.65685425,4,32.34314575
41,1.5037E+12,-1,-4,-2,0,-1,0,-2,-1,1.302470181,-1.375,-4,0,1.837117307,-11+0j,-3.5355339059327378+2.1213203435596424j,2+3j,3.5355339059327378+2.1213203435596424j,-1+0j,3.5355339059327378-2.1213203435596424j,2-3j,-3.5355339059327378-2.1213203435596424j,121,17,13,17,1,17,13,17
42,1.5037E+12,-1,-2,0,-6,-2,1,0,-1,2.133909892,-1.375,-6,1,2.423839929,-11+0j,2.4142135623730945+5.65685424949238j,-3-6j,-0.4142135623730945+5.65685424949238j,5+0j,-0.4142135623730945-5.65685424949238j,-3+6j,2.4142135623730945-5.65685424949238j,121,37.82842712,45,32.17157288,25,32.17157288,45,37.82842712
43,1.5037E+12,0,0,3,-1,1,-1,-2,0,1.511857892,0,-2,3,1.414213562,0j,0.4142135623730949-5j,-0j,-2.414213562373095+5j,4+0j,-2.414213562373095-5j,0j,0.4142135623730949+5j,0,25.17157288,0,30.82842712,16,30.82842712,0,25.17157288
44,1.5037E+12,1,0,2,1,-1,0,-2,-2,1.457737974,-0.125,-2,2,1.369306394,-1+0j,-0.12132034355964239-6.121320343559643j,-1j,4.121320343559642+1.8786796564403572j,1+0j,4.121320343559642-1.8786796564403572j,1j,-0.12132034355964239+6.121320343559643j,1,37.48528137,1,20.51471863,1,20.51471863,1,37.48528137
45,1.5037E+12,1,0,-2,-1,0,-1,-3,-1,1.246423455,-0.875,-3,1,1.457737974,-7+0j,1.7071067811865475-1.7071067811865475j,6-1j,0.2928932188134524+0.29289321881345254j,-1+0j,0.2928932188134524-0.29289321881345254j,6+1j,1.7071067811865475+1.7071067811865475j,49,5.828427125,37,0.171572875,1,0.171572875,37,5.828427125
46,1.5037E+12,0,-1,-1,-2,-1,-1,1,3,1.58113883,-0.25,-2,3,1.5,-2+0j,4.535533905932738+5.535533905932738j,-1+3j,-2.5355339059327373+1.5355339059327378j,0j,-2.5355339059327373-1.5355339059327378j,-1-3j,4.535533905932738-5.535533905932738j,4,51.21320344,10,8.786796564,0,8.786796564,10,51.21320344
47,1.5037E+12,-1,-1,0,1,-1,-3,-1,-2,1.195228609,-1,-3,1,1.5,-8+0j,-0.7071067811865472-4.535533905932738j,-1+3j,0.7071067811865472-2.5355339059327378j,2+0j,0.7071067811865472+2.5355339059327378j,-1-3j,-0.7071067811865472+4.535533905932738j,64,21.07106781,10,6.928932188,4,6.928932188,10,21.07106781
48,1.5037E+12,-1,0,-4,-3,-3,-2,-2,-1,1.309307341,-2,-4,0,2.34520788,-16+0j,4.82842712474619+2j,2-2j,-0.8284271247461898-1.9999999999999998j,-4+0j,-0.8284271247461898+1.9999999999999998j,2+2j,4.82842712474619-2j,256,27.3137085,8,4.686291501,16,4.686291501,8,27.3137085
49,1.5037E+12,-1,-2,0,-3,-4,0,0,1,1.726888201,-1.125,-4,1,1.968501969,-9+0j,4.414213562373095+4.242640687119286j,-5-0j,1.5857864376269053+4.242640687119286j,-1+0j,1.5857864376269053-4.242640687119286j,-5+0j,4.414213562373095-4.242640687119286j,81,37.48528137,25,20.51471863,1,20.51471863,25,37.48528137
50,1.5037E+12,-1,2,2,0,0,-1,-1,1,1.281739889,0.25,-1,2,1.224744871,2+0j,1.8284271247461903-4.414213562373095j,-2-0j,-3.8284271247461903+1.585786437626905j,-2+0j,-3.8284271247461903-1.585786437626905j,-2+0j,1.8284271247461903+4.414213562373095j,4,22.82842712,4,17.17157288,4,17.17157288,4,22.82842712
51,1.5037E+12,-2,1,1,1,-1,-2,-1,-1,1.309307341,-0.5,-2,1,1.322875656,-4+0j,-0.2928932188134521-5.535533905932738j,-3+1j,-1.707106781186548-1.5355339059327378j,-2+0j,-1.707106781186548+1.5355339059327378j,-3-1j,-0.2928932188134521+5.535533905932738j,16,30.72792206,10,5.272077939,4,5.272077939,10,30.72792206
52,1.5037E+12,0,0,-3,2,1,1,-4,1,2.121320344,-0.25,-4,2,2,-2+0j,-2.414213562373095-1j,8+2j,0.4142135623730949+0.9999999999999999j,-10+0j,0.4142135623730949-0.9999999999999999j,8-2j,-2.414213562373095+1j,4,6.828427125,68,1.171572875,100,1.171572875,68,6.828427125
53,1.5037E+12,-1,0,0,-2,-1,0,1,-1,0.9258201,-0.5,-2,1,1,-4+0j,0.7071067811865475+1.7071067811865475j,-3-3j,-0.7071067811865475-0.2928932188134524j,2+0j,-0.7071067811865475+0.2928932188134524j,-3+3j,0.7071067811865475-1.7071067811865475j,16,3.414213562,18,0.585786438,4,0.585786438,18,3.414213562
54,1.5037E+12,0,-1,0,1,1,-2,2,0,1.246423455,0.125,-2,2,1.17260394,1+0j,-0.9999999999999999+0.5857864376269051j,-1+4j,-1-3.414213562373095j,5+0j,-1+3.414213562373095j,-1-4j,-0.9999999999999999-0.5857864376269051j,1,1.343145751,17,12.65685425,25,12.65685425,17,1.343145751
55,1.5037E+12,-1,-1,-2,0,-1,-2,-2,0,0.83452296,-1.125,-2,0,1.369306394,-9+0j,0.7071067811865476-0.7071067811865475j,2+3j,-0.7071067811865476-0.7071067811865475j,-3+0j,-0.7071067811865476+0.7071067811865475j,2-3j,0.7071067811865476+0.7071067811865475j,81,1,13,1,9,1,13,1
56,1.5037E+12,0,-1,-2,-1,-1,-1,-1,-1,0.534522484,-1,-2,0,1.118033989,-8+0j,1+1j,2-0j,1-1j,0j,1+1j,2+0j,1-1j,64,2,4,2,0,2,4,2
57,1.5037E+12,-1,-1,-1,0,1,1,1,1,0.991031209,0.125,-1,1,0.935414347,1+0j,-2.707106781186548+4.121320343559642j,1j,-1.2928932188134523+0.12132034355964239j,-1+0j,-1.2928932188134523-0.12132034355964239j,-1j,-2.707106781186548-4.121320343559642j,1,24.3137085,1,1.686291501,1,1.686291501,1,24.3137085
58,1.5037E+12,-2,0,1,0,-1,1,0,-1,1.035098339,-0.25,-2,1,1,-2+0j,-2.414213562373095-1j,-4-2j,0.4142135623730949+0.9999999999999999j,-2+0j,0.4142135623730949-0.9999999999999999j,-4+2j,-2.414213562373095+1j,4,6.828427125,20,1.171572875,4,1.171572875,20,6.828427125
59,1.5037E+12,-1,-3,-1,-3,-3,-1,-2,-1,0.991031209,-1.875,-3,-1,2.091650066,-15+0j,1.9999999999999998+1.8284271247461898j,-1-0j,2+3.82842712474619j,1+0j,2-3.82842712474619j,-1+0j,1.9999999999999998-1.8284271247461898j,225,7.343145751,1,18.65685425,1,18.65685425,1,7.343145751
60,1.5037E+12,1,-1,1,-2,0,-1,0,0,1.035098339,-0.25,-2,1,1,-2+0j,2.414213562373095+0.41421356237309515j,-0j,-0.4142135623730949+2.414213562373095j,6+0j,-0.4142135623730949-2.414213562373095j,0j,2.414213562373095-0.41421356237309515j,4,6,0,6,36,6,0,6
61,1.5037E+12,-3,-2,-4,-2,-3,-2,-3,-1,0.9258201,-2.5,-4,-1,2.645751311,-20+0j,0.7071067811865475+1.7071067811865475j,1+1j,-0.7071067811865475-0.2928932188134524j,-6+0j,-0.7071067811865475+0.2928932188134524j,1-1j,0.7071067811865475-1.7071067811865475j,400,3.414213562,2,0.585786438,36,0.585786438,2,3.414213562
62,1.5037E+12,-2,-3,-3,1,-2,-2,0,-1,1.414213562,-1.5,-3,1,2,-12+0j,-2.1213203435596424+2.292893218813452j,-1+5j,2.1213203435596424-3.707106781186548j,-2+0j,2.1213203435596424+3.707106781186548j,-1-5j,-2.1213203435596424-2.292893218813452j,144,9.757359313,26,18.24264069,4,18.24264069,26,9.757359313
63,1.5037E+12,1,0,1,-2,-1,0,0,0,0.991031209,-0.125,-2,1,0.935414347,-1+0j,3.414213562373095+0.41421356237309515j,-1-2j,0.5857864376269051+2.414213562373095j,3+0j,0.5857864376269051-2.414213562373095j,-1+2j,3.414213562373095-0.41421356237309515j,1,11.82842712,5,6.171572875,9,6.171572875,5,11.82842712
64,1.5037E+12,-1,-3,-1,-2,-3,-1,-1,-2,0.88640526,-1.75,-3,-1,1.936491673,-14+0j,0.5857864376269049+1.414213562373095j,-2-0j,3.414213562373095+1.414213562373095j,2+0j,3.414213562373095-1.414213562373095j,-2+0j,0.5857864376269049-1.414213562373095j,196,2.343145751,4,13.65685425,4,13.65685425,4,2.343145751
65,1.5037E+12,1,4,-1,0,-1,1,-1,-2,1.885091889,0.125,-2,4,1.767766953,1+0j,2.707106781186548-3.5355339059327378j,2-7j,1.292893218813452-3.5355339059327378j,-5+0j,1.292893218813452+3.5355339059327378j,2+7j,2.707106781186548+3.5355339059327378j,1,19.82842712,53,14.17157288,25,14.17157288,53,19.82842712
66,1.5037E+12,-3,-1,-1,0,0,-1,0,-1,0.991031209,-0.875,-3,0,1.274754878,-7+0j,-3.7071067811865475+0.2928932188134524j,-2+1j,-2.2928932188134525-1.7071067811865475j,-1+0j,-2.2928932188134525+1.7071067811865475j,-2-1j,-3.7071067811865475-0.2928932188134524j,49,13.82842712,5,8.171572875,1,8.171572875,5,13.82842712
67,1.5037E+12,-1,0,0,0,-1,-2,0,0,0.755928946,-0.5,-2,0,0.866025404,-4+0j,1.4142135623730951-1.414213562373095j,-2+2j,-1.4142135623730951-1.414213562373095j,0j,-1.4142135623730951+1.414213562373095j,-2-2j,1.4142135623730951+1.414213562373095j,16,4,8,4,0,4,8,4
68,1.5037E+12,-2,0,-3,0,-2,-2,-1,-1,1.060660172,-1.375,-3,0,1.695582496,-11+0j,0.7071067811865477-0.12132034355964239j,1j,-0.7071067811865477-4.121320343559642j,-5+0j,-0.7071067811865477+4.121320343559642j,-1j,0.7071067811865477+0.12132034355964239j,121,0.514718626,1,17.48528137,25,17.48528137,1,0.514718626
69,1.5037E+12,-1,-3,-4,-2,-1,-2,1,-2,1.488047618,-1.75,-4,1,2.236067977,-14+0j,-0.7071067811865476+5.707106781186548j,1+1j,0.7071067811865476-4.292893218813452j,4+0j,0.7071067811865476+4.292893218813452j,1-1j,-0.7071067811865476-5.707106781186548j,196,33.07106781,2,18.92893219,16,18.92893219,2,33.07106781
70,1.5037E+12,2,0,-3,-4,0,1,-3,1,2.251983253,-0.75,-4,2,2.236067977,-6+0j,4.82842712474619+4.242640687119286j,8-4j,-0.8284271247461898+4.242640687119286j,-2+0j,-0.8284271247461898-4.242640687119286j,8+4j,4.82842712474619-4.242640687119286j,36,41.3137085,80,18.6862915,4,18.6862915,80,41.3137085
71,1.5037E+12,1,2,-1,0,0,0,1,0,0.916125381,0.375,-1,2,0.935414347,3+0j,2.414213562373095+0.5857864376269051j,1-2j,-0.41421356237309515-3.414213562373095j,-1+0j,-0.41421356237309515+3.414213562373095j,1+2j,2.414213562373095-0.5857864376269051j,9,6.171572875,5,11.82842712,1,11.82842712,5,6.171572875
72,1.5037E+12,0,-2,1,-2,-2,-2,-1,-1,1.125991626,-1.125,-2,1,1.541103501,-9+0j,2.7071067811865475-1.2928932188134525j,-2+1j,1.2928932188134525+2.7071067811865475j,5+0j,1.2928932188134525-2.7071067811865475j,-2-1j,2.7071067811865475+1.2928932188134525j,81,9,5,9,25,9,5,9
73,1.5037E+12,-3,-1,2,-1,-1,1,0,0,1.505940617,-0.375,-3,2,1.457737974,-3+0j,-2.707106781186548+0.12132034355964239j,-6-1j,-1.2928932188134523+4.121320343559642j,-1+0j,-1.2928932188134523-4.121320343559642j,-6+1j,-2.707106781186548-0.12132034355964239j,9,7.343145751,37,18.65685425,1,18.65685425,37,7.343145751
74,1.5037E+12,0,1,0,-1,1,0,3,0,1.195228609,0.5,-1,3,1.224744871,4+0j,0.4142135623730949+3j,-2-2j,-2.414213562373095-3j,4+0j,-2.414213562373095+3j,-2+2j,0.4142135623730949-3j,16,9.171572875,8,14.82842712,16,14.82842712,8,9.171572875
75,1.5037E+12,-2,-3,-1,0,0,-2,-2,-3,1.187734939,-1.625,-3,0,1.968501969,-13+0j,-4.82842712474619-2.4142135623730954j,1+2j,0.8284271247461898-0.41421356237309537j,3+0j,0.8284271247461898+0.41421356237309537j,1-2j,-4.82842712474619+2.4142135623730954j,169,29.14213562,5,0.857864376,9,0.857864376,5,29.14213562
76,1.5037E+12,0,0,0,0,-2,0,-2,-1,0.916125381,-0.625,-2,0,1.060660172,-5+0j,1.2928932188134525-2.7071067811865475j,-1j,2.7071067811865475+1.2928932188134525j,-3+0j,2.7071067811865475-1.2928932188134525j,1j,1.2928932188134525+2.7071067811865475j,25,9,1,9,9,9,1,9
77,1.5037E+12,2,0,-1,-2,-1,-1,1,0,1.281739889,-0.25,-2,2,1.224744871,-2+0j,5.121320343559642+2.707106781186548j,1-1j,0.8786796564403576-1.2928932188134523j,4+0j,0.8786796564403576+1.2928932188134523j,1+1j,5.121320343559642-2.707106781186548j,4,33.55634919,2,2.443650814,16,2.443650814,2,33.55634919
