SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,STD_DEV,MEAN,MIN,MAX,RMS,FFT1,FFT2,FFT3,FFT4,FFT5,FFT6,FFT7,FFT8,AMP_FFT1,AMP_FFT2,AMP_FFT3,AMP_FFT4,AMP_FFT5,AMP_FFT6,AMP_FFT7,AMP_FFT8
10,1.50369E+12,1,-1,-1,-1,1,2,0,-1,1.195228609,0,-1,2,1.118033989,0j,-2.121320343559643+3.1213203435596424j,3-3j,2.121320343559643+1.1213203435596424j,2+0j,2.121320343559643-1.1213203435596424j,3+3j,-2.121320343559643-3.1213203435596424j,0,14.24264069,18,5.757359313,4,5.757359313,18,14.24264069
11,1.50369E+12,-1,0,-3,0,-1,-2,0,-1,1.069044968,-1,-3,0,1.414213562,-8+0j,0.7071067811865477+0.8786796564403576j,1+1j,-0.7071067811865477-5.121320343559642j,-2+0j,-0.7071067811865477+5.121320343559642j,1-1j,0.7071067811865477-0.8786796564403576j,64,1.272077939,2,26.72792206,4,26.72792206,2,1.272077939
12,1.50369E+12,-1,0,0,-1,-1,0,-1,0,0.534522484,-0.5,-1,0,0.707106781,-4+0j,0.7071067811865475-0.2928932188134524j,-1-1j,-0.7071067811865475+1.7071067811865475j,-2+0j,-0.7071067811865475-1.7071067811865475j,-1+1j,0.7071067811865475+0.2928932188134524j,16,0.585786438,2,3.414213562,4,3.414213562,2,0.585786438
13,1.50369E+12,-1,-2,0,0,-2,0,-1,0,0.88640526,-0.75,-2,0,1.118033989,-6+0j,-0.41421356237309515+0.4142135623730949j,-2+2j,2.414213562373095+2.414213562373095j,-2+0j,2.414213562373095-2.414213562373095j,-2-2j,-0.41421356237309515-0.4142135623730949j,36,0.343145751,8,11.65685425,4,11.65685425,8,0.343145751
14,1.50369E+12,-2,-2,1,-1,-2,0,-2,0,1.195228609,-1,-2,1,1.5,-8+0j,-0.7071067811865477-0.8786796564403576j,-3+1j,0.7071067811865477+5.121320343559642j,-2+0j,0.7071067811865477-5.121320343559642j,-3-1j,-0.7071067811865477+0.8786796564403576j,64,1.272077939,10,26.72792206,4,26.72792206,10,1.272077939
15,1.50369E+12,0,0,0,-2,-1,1,-2,1,1.187734939,-0.375,-2,1,1.17260394,-3+0j,2.414213562373095+0.8284271247461903j,1-2j,-0.4142135623730949+4.82842712474619j,-3+0j,-0.4142135623730949-4.82842712474619j,1+2j,2.414213562373095-0.8284271247461903j,9,6.514718626,5,23.48528137,9,23.48528137,5,6.514718626
16,1.50369E+12,0,-2,0,-1,1,-1,-1,-2,1.035098339,-0.75,-2,1,1.224744871,-6+0j,-2.414213562373095-1j,2-0j,0.4142135623730949+0.9999999999999999j,6+0j,0.4142135623730949-0.9999999999999999j,2+0j,-2.414213562373095+1j,36,6.828427125,4,1.171572875,36,1.171572875,4,6.828427125
17,1.50369E+12,-2,-1,-2,-1,-2,-1,-1,0,0.707106781,-1.25,-2,0,1.414213562,-10+0j,0.7071067811865475+1.7071067811865475j,-1+1j,-0.7071067811865475-0.2928932188134524j,-4+0j,-0.7071067811865475+0.2928932188134524j,-1-1j,0.7071067811865475-1.7071067811865475j,100,3.414213562,2,0.585786438,16,0.585786438,2,3.414213562
18,1.50369E+12,0,0,1,1,-1,0,-1,0,0.755928946,0,-1,1,0.707106781,0j,0.29289321881345254-2.7071067811865475j,-1+1j,1.7071067811865475+1.2928932188134525j,-2+0j,1.7071067811865475-1.2928932188134525j,-1-1j,0.29289321881345254+2.7071067811865475j,0,7.414213562,2,4.585786438,4,4.585786438,2,7.414213562
19,1.50369E+12,-1,-1,-2,-1,0,-1,0,-1,0.640869944,-0.875,-2,0,1.060660172,-7+0j,-1+2j,1-0j,-1-2j,1+0j,-1+2j,1+0j,-1-2j,49,5,1,5,1,5,1,5
20,1.50369E+12,-1,-1,-1,-1,0,-1,0,0,0.51754917,-0.625,-1,0,0.790569415,-5+0j,-0.29289321881345254+1.7071067811865475j,1j,-1.7071067811865475-0.2928932188134524j,1+0j,-1.7071067811865475+0.2928932188134524j,-1j,-0.29289321881345254-1.7071067811865475j,25,3,1,3,1,3,1,3
21,1.50369E+12,0,0,0,-1,-1,-1,-2,2,1.187734939,-0.375,-2,2,1.17260394,-3+0j,3.82842712474619-0.5857864376269046j,1+2j,-1.8284271247461898+3.4142135623730954j,-3+0j,-1.8284271247461898-3.4142135623730954j,1-2j,3.82842712474619+0.5857864376269046j,9,15,5,15,9,15,5,15
22,1.50369E+12,-1,-1,-2,-2,-2,0,-1,0,0.83452296,-1.125,-2,0,1.369306394,-9+0j,1.7071067811865475+3.121320343559643j,-1j,0.29289321881345265+1.1213203435596428j,-3+0j,0.29289321881345265-1.1213203435596428j,1j,1.7071067811865475-3.121320343559643j,81,12.65685425,1,1.343145751,9,1.343145751,1,12.65685425
23,1.50369E+12,0,0,-2,-1,-1,1,0,-2,1.060660172,-0.625,-2,1,1.17260394,-5+0j,-0.4142135623730949+2j,1-4j,2.414213562373095-2j,-1+0j,2.414213562373095+2j,1+4j,-0.4142135623730949-2j,25,4.171572875,17,9.828427125,1,9.828427125,17,4.171572875
24,1.50369E+12,0,0,-1,-1,0,-1,1,0,0.707106781,-0.25,-1,1,0.707106781,-2+0j,1.414213562373095+2j,-0j,-1.414213562373095-2j,2+0j,-1.414213562373095+2j,0j,1.414213562373095-2j,4,6,0,6,4,6,0,6
25,1.50369E+12,0,-1,-1,0,-1,0,0,-2,0.744023809,-0.625,-2,0,0.935414347,-5+0j,-1.1213203435596424+0.2928932188134523j,-1j,3.1213203435596424-1.7071067811865477j,1+0j,3.1213203435596424+1.7071067811865477j,1j,-1.1213203435596424-0.2928932188134523j,25,1.343145751,1,12.65685425,1,12.65685425,1,1.343145751
26,1.50369E+12,-1,-1,-2,-2,-1,-1,0,-2,0.707106781,-1.25,-2,0,1.414213562,-10+0j,2j,-2j,-2j,2+0j,2j,2j,-2j,100,4,4,4,4,4,4,4
27,1.50369E+12,-1,0,0,-1,0,0,0,-1,0.51754917,-0.375,-1,0,0.612372436,-3+0j,-1+0j,-1-2j,-1+0j,1+0j,-1-0j,-1+2j,-1-0j,9,1,5,1,1,1,5,1
28,1.50369E+12,-2,1,-1,-1,-1,-2,0,0,1.035098339,-0.75,-2,1,1.224744871,-6+0j,1.8284271247461903-0.4142135623730949j,-2-0j,-3.8284271247461903-2.414213562373095j,-2+0j,-3.8284271247461903+2.414213562373095j,-2+0j,1.8284271247461903+0.4142135623730949j,36,3.514718626,4,20.48528137,4,20.48528137,4,3.514718626
29,1.50369E+12,-1,-2,-1,-1,-1,-2,-1,0,0.640869944,-1.125,-2,0,1.274754878,-9+0j,0.7071067811865475+0.7071067811865476j,3j,-0.7071067811865475+0.7071067811865476j,1+0j,-0.7071067811865475-0.7071067811865476j,-3j,0.7071067811865475-0.7071067811865476j,81,1,9,1,1,1,9,1
30,1.50369E+12,-2,-1,-2,-1,-1,-1,-1,-3,0.755928946,-1.5,-3,-1,1.658312395,-12+0j,-2.414213562373095-0.41421356237309515j,-2j,0.4142135623730949-2.414213562373095j,0j,0.4142135623730949+2.414213562373095j,2j,-2.414213562373095+0.41421356237309515j,144,6,4,6,0,6,4,6
31,1.50369E+12,0,0,-1,0,-1,-1,-1,0,0.534522484,-0.5,-1,0,0.707106781,-4+0j,1.7071067811865475-0.7071067811865475j,1+1j,0.2928932188134524-0.7071067811865475j,-2+0j,0.2928932188134524+0.7071067811865475j,1-1j,1.7071067811865475+0.7071067811865475j,16,3.414213562,2,0.585786438,4,0.585786438,2,3.414213562
32,1.50369E+12,0,0,-2,1,-1,1,0,-1,1.035098339,-0.25,-2,1,1,-2+0j,-1.1213203435596424+1.2928932188134523j,1-1j,3.1213203435596424-2.707106781186548j,-4+0j,3.1213203435596424+2.707106781186548j,1+1j,-1.1213203435596424-1.2928932188134523j,4,2.928932188,2,17.07106781,16,17.07106781,2,2.928932188
33,1.50369E+12,-1,0,-1,-1,-1,-1,0,0,0.51754917,-0.625,-1,0,0.790569415,-5+0j,1.414213562373095+1j,-1-0j,-1.414213562373095-0.9999999999999999j,-1+0j,-1.414213562373095+0.9999999999999999j,-1+0j,1.414213562373095-1j,25,3,1,3,1,3,1,3
34,1.50369E+12,-1,0,0,-2,0,-3,-3,-2,1.302470181,-1.375,-3,0,1.837117307,-11+0j,1.1213203435596428-5.121320343559642j,2-1j,-3.121320343559643+0.8786796564403576j,3+0j,-3.121320343559643-0.8786796564403576j,2+1j,1.1213203435596428+5.121320343559642j,121,27.48528137,5,10.51471863,9,10.51471863,5,27.48528137
35,1.50369E+12,-2,-1,0,0,0,0,0,-2,0.916125381,-0.625,-2,0,1.060660172,-5+0j,-4.121320343559642-0.7071067811865477j,-2-1j,0.12132034355964239-0.7071067811865477j,1+0j,0.12132034355964239+0.7071067811865477j,-2+1j,-4.121320343559642+0.7071067811865477j,25,17.48528137,5,0.514718626,1,0.514718626,5,17.48528137
36,1.50369E+12,-2,-1,0,1,0,-1,0,-2,1.060660172,-0.625,-2,1,1.17260394,-5+0j,-4.121320343559642-2.121320343559643j,-2+1j,0.12132034355964239-2.121320343559643j,1+0j,0.12132034355964239+2.121320343559643j,-2-1j,-4.121320343559642+2.121320343559643j,25,21.48528137,5,4.514718626,1,4.514718626,5,21.48528137
37,1.50369E+12,-2,-1,1,-1,0,-3,-1,-3,1.38873015,-1.25,-3,1,1.802775638,-10+0j,-1.9999999999999998-4.82842712474619j,-2-0j,-2-0.8284271247461898j,6+0j,-2+0.8284271247461898j,-2+0j,-1.9999999999999998+4.82842712474619j,100,27.3137085,4,4.686291501,36,4.686291501,4,27.3137085
38,1.50369E+12,1,-2,-1,-1,-2,0,0,0,1.060660172,-0.625,-2,1,1.17260394,-5+0j,2.292893218813452+3.1213203435596424j,1j,3.707106781186548+1.1213203435596424j,1+0j,3.707106781186548-1.1213203435596424j,-1j,2.292893218813452-3.1213203435596424j,25,15,1,15,1,15,1,15
39,1.50369E+12,-1,-2,-1,-1,-2,-2,-1,0,0.707106781,-1.25,-2,0,1.414213562,-10+0j,1.7071067811865475+0.7071067811865476j,-1+3j,0.29289321881345254+0.7071067811865476j,0j,0.29289321881345254-0.7071067811865476j,-1-3j,1.7071067811865475-0.7071067811865476j,100,3.414213562,10,0.585786438,0,0.585786438,10,3.414213562
40,1.50369E+12,-2,-1,-1,-2,-2,-2,-1,-2,0.51754917,-1.625,-2,-1,1.695582496,-13+0j,0.7071067811865476-0.7071067811865475j,-2-1j,-0.7071067811865476-0.7071067811865475j,1+0j,-0.7071067811865476+0.7071067811865475j,-2+1j,0.7071067811865476+0.7071067811865475j,169,1,5,1,1,1,5,1
41,1.50369E+12,1,0,-1,0,-3,-2,0,-1,1.281739889,-0.75,-3,1,1.414213562,-6+0j,4.707106781186548-1.1213203435596424j,-1+1j,3.292893218813452-3.1213203435596424j,0j,3.292893218813452+3.1213203435596424j,-1-1j,4.707106781186548+1.1213203435596424j,36,23.41421356,2,20.58578644,0,20.58578644,2,23.41421356
42,1.50369E+12,-1,-2,0,-1,-2,-2,-1,-1,0.707106781,-1.25,-2,0,1.414213562,-10+0j,1-1j,-2+2j,1+1j,2+0j,1-1j,-2-2j,1+1j,100,2,8,2,4,2,8,2
43,1.50369E+12,-1,-1,0,0,1,0,-1,-2,0.9258201,-0.5,-2,1,1,-4+0j,-4.121320343559642-1.7071067811865477j,1-1j,0.12132034355964239+0.2928932188134523j,2+0j,0.12132034355964239-0.2928932188134523j,1+1j,-4.121320343559642+1.7071067811865477j,16,19.89949494,2,0.100505063,4,0.100505063,2,19.89949494
44,1.50369E+12,0,-1,-1,0,0,0,-2,0,0.755928946,-0.5,-2,0,0.866025404,-4+0j,-0.7071067811865476-0.29289321881345254j,3+1j,0.7071067811865476+1.7071067811865475j,-2+0j,0.7071067811865476-1.7071067811865475j,3-1j,-0.7071067811865476+0.29289321881345254j,16,0.585786438,10,3.414213562,4,3.414213562,10,0.585786438
45,1.50369E+12,-2,-2,-2,-1,-1,-2,-1,-2,0.51754917,-1.625,-2,-1,1.695582496,-13+0j,-1.7071067811865475+0.2928932188134524j,1j,-0.29289321881345254-1.7071067811865475j,1+0j,-0.29289321881345254+1.7071067811865475j,-1j,-1.7071067811865475-0.2928932188134524j,169,3,1,3,1,3,1,3
46,1.50369E+12,-2,0,0,0,1,0,-1,0,0.88640526,-0.25,-2,1,0.866025404,-2+0j,-3-1j,-0j,-3+1j,-2+0j,-3-1j,0j,-3+1j,4,10,0,10,4,10,0,10
47,1.50369E+12,-1,-2,0,-1,-1,-2,0,-1,0.755928946,-1,-2,0,1.224744871,-8+0j,0j,-2+2j,0j,4+0j,-0j,-2-2j,-0j,64,0,8,0,16,0,8,0
48,1.50369E+12,0,-1,-2,-2,-1,0,1,-2,1.125991626,-0.875,-2,1,1.369306394,-7+0j,0.2928932188134524+3.7071067811865475j,-3j,1.7071067811865475-2.2928932188134525j,3+0j,1.7071067811865475+2.2928932188134525j,3j,0.2928932188134524-3.7071067811865475j,49,13.82842712,9,8.171572875,9,8.171572875,9,13.82842712
49,1.50369E+12,-1,0,-1,-2,-2,1,-1,1,1.187734939,-0.625,-2,1,1.274754878,-5+0j,2.414213562373095+2.8284271247461903j,-1-2j,-0.4142135623730949+2.8284271247461903j,-5+0j,-0.4142135623730949-2.8284271247461903j,-1+2j,2.414213562373095-2.8284271247461903j,25,13.82842712,5,8.171572875,25,8.171572875,5,13.82842712
50,1.50369E+12,-1,-1,0,-1,-1,0,0,-1,0.51754917,-0.625,-1,0,0.790569415,-5+0j,-0.7071067811865476+0.7071067811865475j,-2-1j,0.7071067811865476+0.7071067811865475j,1+0j,0.7071067811865476-0.7071067811865475j,-2+1j,-0.7071067811865476-0.7071067811865475j,25,1,5,1,1,1,5,1
51,1.50369E+12,0,-2,-3,-1,0,0,-1,-3,1.281739889,-1.25,-3,0,1.732050808,-10+0j,-2.82842712474619+1.9999999999999998j,4-2j,2.82842712474619-2j,2+0j,2.82842712474619+2j,4+2j,-2.82842712474619-1.9999999999999998j,100,12,20,12,4,12,20,12
52,1.50369E+12,0,-1,-2,-1,1,-2,-2,0,1.125991626,-0.875,-2,1,1.369306394,-7+0j,0.4142135623730949+1.1102230246251565e-16j,5+2j,-2.414213562373095+1.1102230246251565e-16j,1+0j,-2.414213562373095-1.1102230246251565e-16j,5-2j,0.4142135623730949-1.1102230246251565e-16j,49,0.171572875,29,5.828427125,1,5.828427125,29,0.171572875
53,1.50369E+12,1,0,-1,0,1,1,-2,-2,1.281739889,-0.25,-2,1,1.224744871,-2+0j,-2.1213203435596424-1.7071067811865477j,5-3j,2.1213203435596424+0.2928932188134523j,0j,2.1213203435596424-0.2928932188134523j,5+3j,-2.1213203435596424+1.7071067811865477j,4,7.414213562,34,4.585786438,0,4.585786438,34,7.414213562
54,1.50369E+12,0,-1,0,0,-2,-1,-1,-2,0.83452296,-0.875,-2,0,1.17260394,-7+0j,0.5857864376269051-2.414213562373095j,-1-0j,3.414213562373095-0.41421356237309515j,1+0j,3.414213562373095+0.41421356237309515j,-1+0j,0.5857864376269051+2.414213562373095j,49,6.171572875,1,11.82842712,1,11.82842712,1,6.171572875
55,1.50369E+12,0,-1,-2,-2,-2,0,-1,-1,0.83452296,-1.125,-2,0,1.369306394,-9+0j,2+2.414213562373095j,1-2j,2+0.4142135623730949j,-1+0j,2-0.4142135623730949j,1+2j,2-2.414213562373095j,81,9.828427125,5,4.171572875,1,4.171572875,5,9.828427125
56,1.50369E+12,1,-2,0,-1,-2,-3,0,1,1.488047618,-0.75,-3,1,1.58113883,-6+0j,5.121320343559642+0.7071067811865477j,-1+5j,0.8786796564403576+0.7071067811865477j,4+0j,0.8786796564403576-0.7071067811865477j,-1-5j,5.121320343559642-0.7071067811865477j,36,26.72792206,26,1.272077939,16,1.272077939,26,26.72792206
57,1.50369E+12,-1,0,0,-1,-2,-1,-1,0,0.707106781,-0.75,-2,0,1,-6+0j,2.414213562373095-0.9999999999999999j,-2-0j,-0.4142135623730949+1j,-2+0j,-0.4142135623730949-1j,-2+0j,2.414213562373095+0.9999999999999999j,36,6.828427125,4,1.171572875,4,1.171572875,4,6.828427125
58,1.50369E+12,0,1,-2,0,0,1,-1,0,0.991031209,-0.125,-2,1,0.935414347,-1+0j,1j,3-2j,-1j,-5+0j,1j,3+2j,-1j,1,1,13,1,25,1,13,1
59,1.50369E+12,-1,-1,-1,-1,-1,0,0,-1,0.46291005,-0.75,-1,0,0.866025404,-6+0j,-0.7071067811865476+1.7071067811865475j,-1-1j,0.7071067811865476-0.29289321881345254j,0j,0.7071067811865476+0.29289321881345254j,-1+1j,-0.7071067811865476-1.7071067811865475j,36,3.414213562,2,0.585786438,0,0.585786438,2,3.414213562
60,1.50369E+12,-1,-2,0,-2,-1,0,0,-3,1.125991626,-1.125,-3,0,1.541103501,-9+0j,-2.121320343559643+0.7071067811865474j,-2-3j,2.121320343559643+0.7071067811865474j,5+0j,2.121320343559643-0.7071067811865474j,-2+3j,-2.121320343559643-0.7071067811865474j,81,5,13,5,25,5,13,5
61,1.50369E+12,-1,1,-1,-2,-1,0,-1,0,0.916125381,-0.625,-2,1,1.060660172,-5+0j,2.1213203435596424+0.7071067811865477j,-3j,-2.1213203435596424+0.7071067811865477j,-3+0j,-2.1213203435596424-0.7071067811865477j,3j,2.1213203435596424-0.7071067811865477j,25,5,9,5,9,5,9,5
62,1.50369E+12,0,-2,-2,-1,0,-2,0,0,0.991031209,-0.875,-2,0,1.274754878,-7+0j,0.7071067811865475+2.7071067811865475j,2+3j,-0.7071067811865475-1.2928932188134525j,3+0j,-0.7071067811865475+1.2928932188134525j,2-3j,0.7071067811865475-2.7071067811865475j,49,7.828427125,13,2.171572875,9,2.171572875,13,7.828427125
63,1.50369E+12,0,0,-2,0,-2,-1,1,-2,1.164964745,-0.75,-2,1,1.322875656,-6+0j,1.2928932188134525+0.8786796564403572j,-1-1j,2.7071067811865475-5.121320343559643j,0j,2.7071067811865475+5.121320343559643j,-1+1j,1.2928932188134525-0.8786796564403572j,36,2.443650814,2,33.55634919,0,33.55634919,2,2.443650814
64,1.50369E+12,0,1,-1,1,-1,-1,1,0,0.9258201,0,-1,1,0.866025404,0j,1.7071067811865477-0.12132034355964239j,-1+1j,0.2928932188134523-4.121320343559642j,-2+0j,0.2928932188134523+4.121320343559642j,-1-1j,1.7071067811865477+0.12132034355964239j,0,2.928932188,2,17.07106781,4,17.07106781,2,2.928932188
65,1.50369E+12,-2,-1,0,0,0,-1,0,-1,0.744023809,-0.625,-2,0,0.935414347,-5+0j,-2.7071067811865475-0.7071067811865476j,-2+1j,-1.2928932188134525-0.7071067811865476j,1+0j,-1.2928932188134525+0.7071067811865476j,-2-1j,-2.7071067811865475+0.7071067811865476j,25,7.828427125,5,2.171572875,1,2.171572875,5,7.828427125
66,1.50369E+12,-1,0,-1,1,-1,-1,0,2,1.125991626,-0.125,-1,2,1.060660172,-1+0j,1.414213562373095+1j,-1+4j,-1.414213562373095-0.9999999999999999j,-5+0j,-1.414213562373095+0.9999999999999999j,-1-4j,1.414213562373095-1j,1,3,17,3,25,3,17,3
67,1.50369E+12,0,-2,-1,-1,-1,-1,-1,0,0.640869944,-0.875,-2,0,1.060660172,-7+0j,0.9999999999999999+1.414213562373095j,1+2j,1+1.414213562373095j,1+0j,1-1.414213562373095j,1-2j,0.9999999999999999-1.414213562373095j,49,3,5,3,1,3,5,3
68,1.50369E+12,-2,-2,0,-1,-1,-1,-1,-1,0.640869944,-1.125,-2,0,1.274754878,-9+0j,-1.7071067811865475-0.29289321881345254j,-2+1j,-0.2928932188134524+1.7071067811865475j,1+0j,-0.2928932188134524-1.7071067811865475j,-2-1j,-1.7071067811865475+0.29289321881345254j,81,3,5,3,1,3,5,3
69,1.50369E+12,-2,-2,-1,-1,0,0,0,1,1.060660172,-0.625,-2,1,1.17260394,-5+0j,-2+3.82842712474619j,-1+2j,-1.9999999999999998+1.8284271247461898j,-1+0j,-1.9999999999999998-1.8284271247461898j,-1-2j,-2-3.82842712474619j,25,18.65685425,5,7.343145751,1,7.343145751,5,18.65685425
70,1.50369E+12,1,1,-1,-1,-2,0,-1,-1,1.069044968,-0.5,-2,1,1.118033989,-4+0j,3.7071067811865475-0.7071067811865475j,1-3j,2.2928932188134525-0.7071067811865475j,-2+0j,2.2928932188134525+0.7071067811865475j,1+3j,3.7071067811865475+0.7071067811865475j,16,14.24264069,10,5.757359313,4,5.757359313,10,14.24264069
71,1.50369E+12,-1,0,-1,-1,-1,-1,-1,-1,0.353553391,-0.875,-1,0,0.935414347,-7+0j,0.7071067811865476-0.7071067811865475j,-1j,-0.7071067811865476-0.7071067811865475j,-1+0j,-0.7071067811865476+0.7071067811865475j,1j,0.7071067811865476+0.7071067811865475j,49,1,1,1,1,1,1,1
72,1.50369E+12,-1,-2,-2,0,0,1,-2,0,1.164964745,-0.75,-2,1,1.322875656,-6+0j,-3.121320343559643+2.1213203435596424j,3+1j,1.1213203435596428+2.1213203435596424j,-4+0j,1.1213203435596428-2.1213203435596424j,3-1j,-3.121320343559643-2.1213203435596424j,36,14.24264069,10,5.757359313,16,5.757359313,10,14.24264069
73,1.50369E+12,0,0,-1,-2,0,-2,-2,-2,0.991031209,-1.125,-2,0,1.457737974,-9+0j,1.4142135623730951-2.414213562373095j,3-2j,-1.4142135623730951-0.4142135623730949j,3+0j,-1.4142135623730951+0.4142135623730949j,3+2j,1.4142135623730951+2.414213562373095j,81,7.828427125,13,2.171572875,9,2.171572875,13,7.828427125
74,1.50369E+12,-2,-2,0,-1,-1,-2,0,-2,0.88640526,-1.25,-2,0,1.5,-10+0j,-1.7071067811865475-0.7071067811865476j,-3+1j,-0.29289321881345254-0.7071067811865476j,4+0j,-0.29289321881345254+0.7071067811865476j,-3-1j,-1.7071067811865475+0.7071067811865476j,100,3.414213562,10,0.585786438,16,0.585786438,10,3.414213562
75,1.50369E+12,-1,-2,-3,-1,-1,-1,-1,-2,0.755928946,-1.5,-3,-1,1.658312395,-12+0j,-1.414213562373095+2j,2-0j,1.414213562373095-2j,0j,1.414213562373095+2j,2+0j,-1.414213562373095-2j,144,6,4,6,0,6,4,6
76,1.50369E+12,0,-2,0,-2,0,-1,-1,0,0.88640526,-0.75,-2,0,1.118033989,-6+0j,0.7071067811865474+1.1213203435596428j,1+1j,-0.7071067811865474+3.121320343559643j,4+0j,-0.7071067811865474-3.121320343559643j,1-1j,0.7071067811865474-1.1213203435596428j,36,1.757359313,2,10.24264069,16,10.24264069,2,1.757359313
77,1.50369E+12,0,0,-2,-1,0,0,0,-1,0.755928946,-0.5,-2,0,0.866025404,-4+0j,2j,2-2j,-2j,0j,2j,2+2j,-2j,16,4,8,4,0,4,8,4
78,1.50369E+12,0,1,-2,-1,-1,0,-3,-2,1.309307341,-1,-3,1,1.58113883,-8+0j,1-2.414213562373095j,4-4j,0.9999999999999999-0.4142135623730949j,-4+0j,0.9999999999999999+0.4142135623730949j,4+4j,1+2.414213562373095j,64,6.828427125,32,1.171572875,16,1.171572875,32,6.828427125
79,1.50369E+12,1,0,-2,-1,-1,0,1,2,1.309307341,0,-2,2,1.224744871,0j,4.121320343559642+5.121320343559643j,1+1j,-0.12132034355964239-0.8786796564403572j,-2+0j,-0.12132034355964239+0.8786796564403572j,1-1j,4.121320343559642-5.121320343559643j,0,43.21320344,2,0.786796564,4,0.786796564,2,43.21320344
80,1.50369E+12,0,0,-2,0,0,-1,-2,0,0.916125381,-0.625,-2,0,1.060660172,-5+0j,0.7071067811865476-0.7071067811865475j,4+1j,-0.7071067811865476-0.7071067811865475j,-3+0j,-0.7071067811865476+0.7071067811865475j,4-1j,0.7071067811865476+0.7071067811865475j,25,1,17,1,9,1,17,1
